game_id,king_w,queen_w,rooks_w,bishops_w,knights_w,pawns_w,king_b,queen_b,rooks_b,bishops_b,knights_b,pawns_b
W5CFJDZB,2,2,13,9,12,8,2,1,2,2,6,14
HXDOu4AT,2,5,7,10,33,5,3,5,10,13,12,8
eoXOK9bV,2,5,12,13,15,17,3,11,10,6,21,12
RIQf5O1H,2,5,2,15,18,16,3,8,9,8,15,18
HKIOHFXa,0,4,4,12,6,9,3,0,2,6,12,11
J3NSOs1A,5,10,21,7,21,10,7,5,11,19,15,10
hIB7sIMU,9,1,34,11,30,16,8,6,43,4,12,14
2H1DQ1EZ,2,13,2,10,30,7,4,1,8,7,6,12
xg6vDlhm,2,7,10,11,18,11,3,7,10,1,12,11
3aqeEg86,2,6,2,7,9,5,0,0,0,0,15,6
70F6lXTZ,12,11,18,7,12,14,4,19,18,11,24,12
ykwxjDw5,10,1,46,13,30,18,16,10,32,12,18,16
yOcDQ5wb,4,9,13,3,45,10,9,14,3,12,15,14
4AjFj3rD,2,12,2,4,9,7,2,0,9,4,15,7
KFhjfoSN,0,0,0,1,3,8,0,0,0,2,3,6
wPCXRQ4p,25,2,27,13,18,16,18,14,50,14,9,9
GyuZIDwE,0,8,12,10,21,6,4,0,9,17,12,5
M8mST65z,4,6,19,6,15,9,6,1,0,15,18,7
5XPawhwj,2,10,2,5,12,7,2,3,6,8,9,9
TGcNYuTu,6,4,6,3,15,5,2,10,2,6,9,5
MVO9VvWk,10,9,0,28,48,18,23,0,12,16,27,15
HRuQ9KIO,4,24,10,11,18,12,8,1,9,8,21,12
XVjTm4bb,2,7,6,8,12,10,3,0,3,5,15,7
cAefJets,9,5,4,7,9,8,2,9,2,12,12,10
SQ6cyubf,6,4,37,6,12,24,5,7,41,9,18,15
7Xi9iQ7b,4,7,21,23,12,17,3,0,44,17,12,17
2nSCCKcx,3,7,3,10,9,9,2,2,3,6,27,6
5nlZeoRQ,2,22,9,9,12,6,5,1,10,5,12,13
ekTzq18W,2,4,4,10,9,10,3,6,4,7,15,9
L7f0cg78,2,27,14,10,9,6,5,3,10,11,12,11
k4x6IxNp,1,9,0,6,18,6,2,3,5,13,12,9
doo7zOfF,8,6,26,11,21,18,6,9,28,17,18,6
z24wE5vM,0,0,0,0,0,2,0,0,0,0,0,2
llG9Mkds,2,21,20,8,15,9,8,0,12,7,27,13
RHRlnINS,2,12,6,15,6,7,3,2,18,10,9,6
fo4ohSIA,2,7,14,10,21,13,2,4,7,5,15,11
aeCDOkrA,2,6,10,1,12,6,2,1,14,7,12,3
OzvkoOOf,4,22,24,9,15,10,8,2,19,16,12,8
ndspmHGz,7,11,30,5,18,19,4,9,16,10,33,11
XpdZ9adM,8,4,33,9,18,15,7,3,22,25,12,12
eiSpdvZG,17,12,15,10,9,17,4,10,34,7,27,12
gLTehHsW,19,6,5,10,66,14,8,28,44,10,15,19
pjMzFTPh,5,3,9,16,6,12,3,4,10,10,21,9
lusp1Qmv,2,6,7,10,12,7,2,0,10,10,9,12
EILSHwPa,5,4,19,29,18,9,6,17,0,12,9,15
KREXbOS3,4,23,13,4,21,17,8,5,10,17,27,10
0MIxumgv,4,7,9,11,15,9,4,3,10,9,12,10
DwnKaUvy,2,0,29,10,24,6,3,7,13,4,12,8
PXkVoe6R,4,3,20,11,6,15,8,6,17,8,12,12
C3UYE2HE,6,15,8,7,24,9,2,9,32,16,9,10
lcGPl2Xx,2,12,12,8,12,6,5,6,15,12,12,9
asiBosTc,4,7,8,9,12,9,2,13,3,11,9,10
EZlrDDO8,10,5,16,8,12,10,3,2,19,17,9,9
s8ZpdhUK,5,0,25,36,12,16,22,7,11,6,12,18
YeONbwy5,1,25,2,13,27,8,8,7,14,10,21,11
pZbl5KeF,5,7,16,16,15,12,2,0,32,7,18,13
DI4RfU2G,7,23,6,9,18,10,7,11,23,7,18,9
PYrnR4Hh,3,11,19,24,18,10,3,11,39,7,18,14
4O7DNzLk,4,1,8,11,15,9,0,6,0,3,9,13
Fe5mhLEP,14,7,42,30,12,17,9,0,23,30,12,19
YTXkuoW6,7,5,8,4,24,12,3,13,15,13,12,11
9YyoBfdo,4,1,9,13,18,7,0,3,11,1,15,11
J7zYsED0,9,0,20,8,15,10,0,11,20,19,18,9
3Tk2vEeF,0,7,0,0,0,8,0,0,0,1,9,6
5O6D13Gd,5,6,53,17,12,17,21,3,20,19,18,8
dChA5HtE,4,6,15,10,9,10,3,23,15,9,15,5
hyYcx8U4,2,13,14,10,9,11,2,9,19,11,12,8
LP2ITb4n,8,6,33,11,6,17,11,1,28,6,15,15
UDC3yUoY,0,3,0,3,21,6,2,3,2,5,15,6
9w494Pih,0,3,0,9,3,9,2,7,6,5,9,7
PurLiEXF,36,0,17,15,15,10,8,26,27,12,27,22
kjcwx8Ag,6,15,3,11,12,19,4,9,8,8,18,16
ZKEyK1sk,15,30,7,10,15,14,8,7,46,12,6,9
iavpNBGh,2,24,18,11,9,12,12,13,11,7,15,9
bC4sirpI,0,12,3,6,42,9,5,6,11,19,9,9
lXScTSyd,9,5,10,11,18,9,4,19,13,5,15,10
JJ5Y3m36,16,4,28,24,18,10,10,29,17,8,9,11
poR9I5kY,3,5,6,7,18,13,3,16,3,5,15,9
atlN9DEm,3,18,11,11,15,7,7,10,11,12,9,5
A3mIn2f4,8,7,18,8,21,9,3,4,14,13,21,10
R9okcVPk,5,5,13,8,9,13,2,5,17,11,21,9
ZQxyuw8A,5,7,24,15,6,13,4,0,3,21,24,7
qsSbqKrm,1,5,1,11,24,11,4,2,9,6,15,9
6L0FBnmi,6,0,22,13,21,20,6,14,36,8,15,13
AUDTXexH,2,1,7,12,24,11,2,6,14,15,6,12
axDwSVwe,4,24,24,5,15,16,14,18,7,6,21,12
Fp9aWzH3,12,15,0,7,9,5,2,24,0,5,21,6
btUzOxZ8,6,18,45,10,30,12,24,0,8,16,12,13
k7pXSZIh,3,10,4,9,30,7,2,23,2,9,9,11
mqFbFMYa,6,1,7,3,9,8,2,6,9,11,12,4
V5dq42Du,1,0,45,19,24,11,9,7,23,11,27,21
PjxBMUFL,2,7,11,8,12,6,3,6,7,6,9,6
j6gTYS9T,9,1,8,11,18,19,4,10,24,16,27,11
IwBRqTDJ,4,7,5,6,3,7,2,0,0,3,9,3
kTZI8xpU,0,5,0,5,3,7,2,7,2,9,3,3
EMOMEcL8,3,7,2,10,15,12,3,3,4,5,15,8
EeyF40FX,27,12,28,11,9,20,20,0,48,7,24,13
7oFPkC3R,3,18,11,9,18,10,6,12,13,11,15,8
hK1FrwV5,6,7,30,10,12,8,6,7,14,16,6,8
HWbJC3uz,5,7,5,12,12,7,2,15,3,8,12,7
HqHjQgag,9,13,7,18,9,13,5,20,19,12,15,10
i5SgORe2,2,0,11,14,27,10,3,7,8,28,9,15
YuKIZHS9,5,29,19,12,12,14,10,7,7,10,12,12
wipxq24s,2,2,13,3,12,9,2,5,23,10,12,5
e2wvNyrI,5,8,16,10,9,9,3,14,11,2,6,9
JFzpMInw,3,7,3,19,15,7,2,0,25,8,18,7
0H4EJ2ha,6,0,7,12,15,20,1,2,9,16,21,16
OUK5qN3Y,0,0,0,0,0,3,0,0,0,0,3,2
iexjA3qU,6,7,5,12,12,12,3,3,5,6,12,13
bxapJn4u,6,0,3,12,12,14,6,18,3,9,12,7
TqUNMdbP,4,6,5,7,9,7,2,2,2,5,9,6
CjuTV8zQ,4,7,5,6,18,8,2,6,16,16,15,7
Oo4pDY5X,2,7,2,7,9,14,2,9,2,7,12,8
YsWSMyGz,5,19,21,13,9,10,9,24,8,9,15,10
dyR92Xa1,3,7,47,20,18,8,17,0,22,4,24,12
sZMZbADs,6,2,21,9,36,24,10,5,47,12,12,17
a5cnbAhJ,8,2,7,10,18,9,2,7,9,5,12,10
bOp2oO2H,3,1,12,16,21,11,2,6,15,16,12,11
hmVWsGHk,4,13,43,6,39,17,8,11,13,14,36,13
R3DaCM5U,6,16,2,2,9,14,2,13,5,9,21,9
NVFNHyA8,2,6,2,18,6,9,2,3,5,6,9,6
rFW7mS6h,22,0,13,23,18,15,7,7,15,44,12,24
QtaiFJDB,4,6,10,8,12,13,4,7,23,10,6,14
uWFNB7eR,0,0,0,0,0,4,0,0,0,0,0,3
zKAUcPkV,7,2,32,7,27,11,7,5,35,22,9,18
f1M2omVE,4,4,11,3,9,12,2,5,11,9,27,5
LxYzrz7m,3,12,7,9,21,13,3,5,15,8,15,17
3JXRepu5,5,1,14,10,15,12,3,5,4,8,15,7
3WBTvCvz,0,8,6,7,9,10,4,2,4,7,6,11
galF117g,0,6,0,0,6,8,0,0,0,1,3,6
IQaJ1sKl,6,5,20,11,15,22,5,4,10,15,36,13
xdE9CjSn,4,3,13,10,15,14,4,11,6,13,12,13
FLZP5zKy,10,18,10,9,30,15,3,8,23,11,39,14
lQNvLLXf,2,5,2,3,9,9,2,0,3,9,12,8
E0yXWe2Q,17,1,16,6,24,11,2,25,29,10,18,15
bqD8hNCj,8,10,14,10,33,26,10,2,34,10,30,15
zxbjx7tJ,3,3,4,15,12,18,4,11,10,11,15,12
j9QVaNdr,2,27,7,19,15,11,7,8,21,6,12,13
HXBCCAP6,2,16,14,7,18,8,3,3,12,8,12,16
777QtjJf,7,8,40,8,9,20,12,1,11,8,15,21
pmyHZeOK,2,2,6,17,18,11,3,12,10,8,12,12
VwXaDGtY,6,5,5,2,3,14,2,9,2,11,18,6
xeKM3SsY,9,5,37,4,21,24,8,14,39,14,15,17
g29VaeXc,2,3,3,7,9,11,0,4,0,7,21,6
lypMg7BL,4,8,27,12,9,10,3,3,2,15,18,12
bjE0jzVv,9,7,17,7,21,14,2,0,23,21,12,14
ogAU9c8q,17,0,38,9,24,13,16,7,50,17,12,14
GjPHkCOx,8,3,33,15,12,11,6,20,11,9,24,13
uPviyPN5,2,8,11,16,27,5,3,13,7,8,18,8
bJF0u7EI,3,5,11,5,15,20,2,4,24,7,12,12
NmH3DJkr,7,5,9,8,12,10,1,12,4,8,6,7
SqK94ECl,12,14,35,9,9,20,19,10,31,8,9,14
4d18jrbD,49,1,27,8,18,16,20,14,13,6,66,23
BQjeYarv,9,7,21,11,9,13,3,21,14,12,15,16
rbqn8ljj,3,8,6,10,12,12,7,7,5,13,12,9
3Ag5U0Ut,2,18,6,10,15,9,1,7,1,7,6,9
t64Ne0C2,3,12,14,11,21,5,3,10,15,5,9,11
4mzAaG5Q,4,6,9,14,15,19,8,2,28,2,9,14
RLspeMCP,2,8,2,10,21,14,2,7,13,10,18,9
LmDQUY4k,0,0,0,0,0,2,0,0,0,0,3,0
3OXCoclp,12,9,15,22,9,10,6,14,6,6,24,19
cVRTxsBT,2,8,10,12,9,4,3,4,7,8,12,6
oQyEkxls,4,6,21,10,12,17,10,4,39,9,15,9
mH7xZNTD,3,7,11,6,12,9,2,6,7,17,9,4
nvXzItrW,3,5,29,16,15,15,6,4,19,9,24,17
3uxEIMt4,4,13,3,11,15,9,2,9,8,7,21,10
XC4U5qSz,0,14,7,7,12,10,1,9,10,2,12,8
yDqKc99D,2,13,7,9,15,6,9,10,4,10,6,10
5wGmnTWK,4,11,5,9,12,14,2,18,3,6,18,6
PIp93th1,0,0,3,5,9,10,2,1,12,11,12,3
xDlI7HxW,6,19,73,16,15,25,38,0,14,8,18,20
hTpoS5ix,5,7,23,9,33,13,7,6,18,27,9,16
Mt69T6kN,4,0,39,5,30,21,9,10,17,9,24,18
LpzifAB7,2,11,5,29,18,14,6,13,18,8,15,7
CzKaYGNQ,6,6,11,27,12,15,2,1,23,8,15,17
ZYoa2VDj,4,10,15,12,18,6,4,4,6,8,9,4
vpJV3siI,2,8,21,14,15,11,6,4,17,2,15,10
Y9TxkzUq,5,2,6,6,24,8,2,13,10,11,12,5
zXstXlEb,5,5,6,7,3,10,0,2,0,7,21,8
oLbvV4pp,3,0,16,16,15,20,5,7,20,14,21,13
KfE2BsAs,3,2,8,9,12,16,2,4,5,12,12,12
gCjF15rr,9,5,32,6,6,14,4,2,38,10,24,8
XXySuH1z,2,10,2,3,9,4,2,0,2,6,12,8
YCbaNZRj,10,7,14,6,12,8,2,17,23,7,15,11
Jfi0Whpm,2,28,0,7,18,5,1,7,7,5,12,9
5U8VcRrO,3,1,5,8,18,12,4,0,3,9,15,7
GXiY80Pt,0,2,0,10,6,7,2,0,2,7,3,8
2Z8kxAHu,6,3,22,6,9,16,2,10,8,17,15,9
lpxq31g1,17,21,13,7,18,9,4,31,10,6,45,9
vyNBzV4z,3,16,12,15,27,15,7,1,27,8,9,16
9tma066d,6,8,16,9,12,13,4,6,15,9,21,11
XDnxdmmB,23,3,20,25,9,14,2,10,46,11,18,22
ZYFd9bcO,10,10,19,11,12,15,5,5,31,15,18,11
G0VFjwsF,1,7,7,6,12,6,1,0,10,5,15,5
SNozUGdU,2,17,2,5,3,3,2,6,3,4,9,4
D9xE6vFt,5,10,56,14,21,20,29,4,14,6,36,12
edPy96d5,6,8,17,9,12,11,2,10,11,16,18,9
XehJbhTS,2,5,12,7,21,8,3,8,7,3,12,11
JuP45F9z,12,0,23,12,9,14,2,7,27,17,51,8
TPbilW72,4,3,12,6,6,9,2,0,2,6,18,6
rI0nByPk,2,5,2,6,27,7,3,1,3,2,15,13
k3g8t0U2,0,5,0,6,21,6,2,3,2,6,15,9
Ttqh9JQN,5,14,8,9,9,15,7,6,19,10,21,11
1ZC57Dsg,2,27,10,15,9,14,4,15,18,21,15,6
EFz4p6d1,9,3,38,4,36,20,17,6,25,12,18,19
oV6rUFbs,7,6,10,9,9,15,2,7,34,11,18,10
tpZn47R5,2,6,4,10,6,11,0,11,1,0,12,11
VI8hCFoC,4,9,7,14,9,7,0,2,9,8,9,12
ZSorR6C0,1,0,12,17,36,8,5,7,12,12,12,11
YLv8LD9e,4,11,6,9,9,11,3,2,4,8,9,11
u1zjgFEi,1,8,1,4,6,6,2,6,2,7,18,5
GpXDBZ0y,2,3,3,8,18,9,2,10,10,4,15,10
vojGKGRi,2,5,20,11,30,8,7,2,16,9,15,7
9DTd9ybo,2,12,10,9,9,4,2,4,18,8,15,8
0aH7lDYd,24,0,32,14,12,16,16,14,41,8,18,29
STRlCvls,2,0,2,6,18,6,2,9,4,5,6,5
O9hDtam5,9,7,17,11,9,8,2,8,21,8,24,12
JEeV1zXl,6,7,0,12,0,7,2,10,7,8,6,11
ELYPoOEt,2,0,2,13,6,7,1,0,1,5,12,9
zORsPJ2e,12,2,17,15,9,13,4,5,33,15,18,10
dABdlv5R,1,7,20,6,12,10,3,0,2,10,27,13
hPbLomTY,2,0,6,9,12,8,2,8,2,7,12,6
QDaXncAD,3,5,21,9,21,16,3,1,23,9,30,9
li8HbPRE,2,7,11,14,21,7,5,11,11,5,12,11
FrJ7mAqH,2,2,2,9,18,9,2,14,3,1,15,6
xGHAyjhL,2,21,19,15,18,8,7,11,9,11,24,4
nNPbGKPX,2,14,17,7,24,13,6,19,12,10,15,11
9zAqUS8B,29,15,23,12,12,24,40,10,14,11,12,19
qH2JP2At,2,4,9,10,18,9,4,1,3,7,12,9
dByvqhNf,2,3,13,25,12,11,6,4,13,11,12,11
0zKm9L5Q,13,17,16,7,12,18,2,12,14,21,12,15
1hlZqNYv,23,7,14,10,27,9,4,0,51,6,18,21
yTdVGH2s,36,7,41,10,18,18,21,8,47,5,6,21
O2BCCbWw,4,7,9,12,6,12,3,1,34,13,9,6
XF76C2wb,7,9,1,5,12,13,2,12,15,9,21,5
hYT3rXFq,5,6,11,10,9,13,1,1,20,19,12,8
TqlmSOFt,3,12,37,7,12,12,6,9,15,6,24,12
lPRoKTDJ,5,9,10,9,21,14,3,9,10,13,24,14
XsawNNYk,1,7,0,8,15,8,2,4,4,15,18,5
8w48SUiX,20,1,10,5,12,19,2,6,26,9,60,16
ozrMVlBw,6,10,14,7,18,15,6,11,8,11,12,16
Bq5PRHMO,10,0,4,13,30,12,4,7,39,13,9,9
P3pGeLrJ,2,10,7,11,9,7,6,2,3,12,21,7
KJ5AbGqb,3,5,7,9,12,13,3,4,3,6,24,10
JhC5eAVr,3,7,35,15,6,21,11,0,5,17,48,12
9XzS2YZP,13,0,20,7,18,19,3,12,40,16,12,16
WRK56HKS,3,28,16,14,21,11,18,3,14,8,21,11
ME8J5DAf,2,6,2,9,36,8,6,3,8,3,12,9
ijIVLtF1,2,0,3,14,24,15,3,11,10,7,24,6
7jgCjycb,5,16,11,9,27,23,18,1,19,16,12,17
JnOsprNy,0,0,0,3,0,2,0,0,0,0,0,1
2Zl09smZ,7,10,23,14,15,15,3,8,16,17,9,15
0gAF7t2y,5,4,8,7,18,12,3,5,7,10,18,8
eoa0La8m,5,3,57,14,9,16,18,8,32,9,24,12
9680LgmD,24,3,35,9,12,9,6,7,40,18,12,28
RDf6naM4,6,16,16,9,18,11,4,0,32,20,9,12
ASw6s5mu,2,21,27,4,12,10,5,1,13,25,15,11
t3ym5SxZ,5,0,7,6,21,14,3,7,20,9,9,13
WaYBJbyE,2,11,9,7,15,7,3,8,3,6,9,9
JaElmweK,5,1,40,15,9,12,8,5,37,9,12,15
5NX1yLQK,3,5,2,5,15,11,2,12,4,5,18,7
pOShdoKb,7,17,24,6,9,7,5,4,9,6,27,9
nyyLRpnP,6,3,10,6,21,13,2,12,3,9,27,10
zraShHb1,10,7,11,4,18,16,3,1,42,13,12,7
EmWWZtb3,2,4,2,5,9,7,2,6,2,2,9,4
SCY8GDSD,2,7,3,9,12,8,2,4,10,8,9,6
TeD6LSJR,3,3,36,7,6,14,6,16,14,8,12,10
CH1BVxFv,8,5,6,12,21,6,0,16,14,5,15,17
kzY2AUmr,4,7,21,12,24,9,7,0,4,3,15,9
xZC03SmS,3,0,22,6,12,10,2,4,5,12,18,7
TI3VsuLA,0,7,10,3,21,13,6,6,2,8,18,8
jCm6Bxzi,3,6,9,17,18,10,3,2,20,11,15,17
LBmAdzAA,4,2,6,9,12,11,2,7,2,13,18,5
y7BQX61Y,4,8,5,6,12,14,2,2,3,8,21,10
HcSk7RuQ,6,17,17,12,30,11,15,14,4,3,24,12
HSKwnG53,2,9,14,6,27,9,2,9,14,7,12,9
mmL2stDj,12,0,11,8,9,11,2,15,17,10,27,6
RQ9C22EX,4,3,7,11,9,8,1,8,0,9,15,13
S4jT6UJh,10,6,5,9,57,17,9,6,37,13,12,21
hzvTnkN0,2,0,23,8,51,7,9,9,14,11,6,8
DXCi9KDc,2,9,9,10,6,12,2,12,10,10,6,9
z8Y8xMPB,2,4,3,3,9,9,2,0,2,6,24,6
PKhXQGbS,4,8,15,13,27,11,6,4,2,20,18,17
WRzuo6xN,3,2,10,4,30,10,2,10,13,9,15,10
hHT7MEVR,20,3,47,11,9,18,9,16,67,12,21,10
FNHOpRlS,7,10,9,12,12,14,2,14,18,6,12,21
rbQxA2jZ,8,9,14,32,9,18,12,22,14,6,21,16
DP94nPx4,2,0,4,7,6,12,1,7,3,10,12,6
Mb58Ut9Q,3,9,11,8,15,10,3,13,9,21,9,8
2gLRtYii,2,6,11,6,21,11,5,1,5,8,9,11
r9egjtOF,3,12,7,10,6,7,3,9,0,10,24,6
Z6iSD0cZ,2,3,6,7,21,6,3,1,4,10,15,7
JOJCeOOX,2,11,20,10,21,13,7,4,14,6,12,18
osj0uMkh,0,7,0,5,12,9,3,6,3,6,3,5
2UQNmqeO,2,0,14,17,6,13,3,7,8,15,12,12
3gVp00J5,2,4,6,12,18,7,2,3,15,5,9,8
0S8hmauu,2,6,13,13,6,14,3,14,18,10,15,11
2C50QFnw,14,1,17,16,12,15,6,18,20,10,12,17
Dooh3yAm,2,0,3,5,18,7,2,1,4,1,9,11
0wbdriLe,7,13,31,13,57,22,37,7,21,8,18,14
6TPInKwO,16,7,18,10,15,11,2,29,11,13,9,16
t4lLUvuQ,5,3,39,9,24,9,7,3,16,10,33,8
ct5D97Fx,0,1,0,5,12,3,0,0,0,4,9,6
ibckrvqe,5,13,7,13,21,12,2,4,9,11,18,7
d0OV0OWb,2,0,2,18,3,6,2,2,2,3,6,8
gO2VjUMq,3,13,2,14,6,7,1,4,4,10,12,6
AEasqRBZ,2,4,4,7,21,6,1,5,2,11,15,4
uusjdjvS,6,1,2,3,15,18,3,6,33,9,9,11
WlRYG3aJ,4,7,14,16,9,11,4,3,15,12,27,9
mfB8OfWI,22,0,11,5,12,25,20,7,23,11,12,18
66zGHCqD,4,7,31,12,15,13,4,0,17,28,12,17
b5BKFK3M,3,11,10,9,12,9,3,9,16,8,18,10
k4EYbPLW,9,16,14,10,6,10,3,20,14,22,6,5
h7q38MnC,10,15,9,14,21,22,15,8,11,19,18,21
TCmiEMzC,8,7,24,9,12,10,2,21,12,11,18,10
SBXHUMbJ,4,8,6,14,9,9,2,11,8,9,15,12
XX0ZadJJ,3,4,8,13,12,14,5,17,13,6,15,16
3CSkKuU3,12,3,15,15,12,10,3,13,3,8,21,14
KlaGxXEC,5,15,2,9,12,13,5,11,9,5,9,12
gRpjCtCq,3,1,9,11,57,16,2,7,23,18,42,11
gVNvit12,3,6,3,11,6,10,2,8,2,12,15,6
YrGUr0wS,10,4,46,11,18,12,10,0,36,9,21,7
YL7imjEN,2,15,2,7,12,7,4,8,3,5,15,9
hrtK8l8l,9,7,34,22,12,16,14,2,24,28,15,14
IyqvfCIF,12,2,37,14,15,13,10,6,32,15,12,6
v5afUARw,4,22,23,8,18,10,11,10,14,5,15,10
O7CGfFXG,9,1,26,15,6,15,4,6,31,7,21,14
vnNOvflh,6,5,33,8,15,18,5,17,26,17,18,16
8ZZXvuTY,4,5,5,10,9,9,1,1,2,5,12,11
KAqX1Bj4,3,6,17,6,9,14,3,0,3,12,15,14
xiI3pilW,4,5,20,10,30,7,4,2,21,6,12,9
QnJggast,2,3,3,5,15,5,0,2,0,8,18,5
ju09pZy9,6,5,28,15,12,14,6,4,18,22,9,13
ecNWXGsW,3,12,17,10,12,16,8,0,15,3,18,10
4b7ZmsdF,0,1,0,4,6,7,0,2,0,8,3,6
v7sSxL3g,7,6,15,10,48,9,6,4,25,15,9,17
dBICZ2S4,2,7,30,6,9,13,6,0,16,9,6,15
glGsFhof,5,12,5,12,12,13,4,13,24,6,12,14
7lgk9X9W,6,7,15,6,18,14,3,0,7,26,9,12
DHpYkbUU,2,7,2,6,12,8,3,1,3,6,12,9
9KiqJiEE,8,9,27,31,9,20,11,13,7,37,18,16
JcV7axsD,20,0,17,15,6,19,15,7,21,11,24,17
vmx7SyJW,2,8,7,9,42,11,2,3,14,11,27,12
i4hYZudR,0,0,0,1,6,3,0,6,0,3,0,3
AyPmPNCE,2,4,11,14,21,11,2,0,13,7,12,12
JYswQ0V7,11,6,7,3,12,8,2,23,6,12,12,5
GiDZtORf,5,14,4,9,15,10,2,22,14,5,15,8
Wz0oSmSp,5,9,14,7,6,12,2,8,15,7,15,9
n3HYzu1y,7,9,10,10,15,13,4,16,13,10,6,11
yc9rJk0s,2,6,15,7,21,9,3,5,7,15,6,11
g7xiz58F,6,4,10,6,6,16,4,4,18,11,21,10
9dFF5D1g,4,8,12,15,15,12,7,13,9,6,27,10
0kArcjlU,2,9,2,6,15,6,3,0,10,3,9,9
cvzbFukj,8,0,13,11,12,19,3,7,9,16,27,11
CczNTCxn,8,1,13,6,12,17,2,13,13,13,21,10
xqU562W1,2,15,5,10,9,7,3,6,8,6,9,7
LHHOBCpr,10,0,5,10,12,16,2,7,29,9,12,13
37WBh9A5,3,19,10,7,9,12,7,14,17,3,18,11
gcbGW13e,3,16,10,7,12,14,3,2,11,12,18,11
jdgDwVYC,3,9,16,14,18,10,4,14,7,5,12,12
rwwQ82I9,4,4,13,6,30,11,4,5,26,10,9,12
hJeuh6rw,7,4,52,9,9,20,8,3,19,16,57,6
ppIosdsY,9,6,21,15,21,11,8,3,23,6,27,17
PjWFMLoG,3,14,26,14,27,12,6,4,11,12,27,17
eIGHgt8P,6,0,4,31,33,10,8,3,22,8,36,14
iYxAaJFA,3,19,4,6,12,10,6,8,4,9,24,7
KhnDEJgT,9,24,9,7,9,12,3,20,23,11,18,12
FR401lgH,6,13,15,8,9,9,5,10,17,6,15,8
AmSxW6MI,5,8,17,14,21,9,8,0,9,5,27,9
1ueNIQra,4,3,28,16,18,9,2,18,6,1,15,13
hxRENV2B,3,17,11,8,15,9,2,17,12,16,18,12
AWgW7noT,5,6,21,21,12,6,3,18,14,7,18,10
XblYdHke,2,7,11,5,9,7,1,0,0,4,3,8
b1IBQXrf,0,9,0,5,3,7,2,6,2,5,6,5
5SSMPJ2e,4,7,27,11,15,14,4,0,3,5,21,11
fxMEBzWd,2,10,5,5,24,10,3,1,4,7,24,16
F1uTzrbr,4,7,23,16,18,13,4,0,20,18,12,12
wgWS9Ul1,4,5,5,9,9,12,5,6,7,5,9,6
mvwg8zoy,2,3,6,6,9,10,2,4,7,14,9,7
ltsKz9Ah,12,10,10,9,21,18,3,17,35,11,12,13
s6O47jFE,2,4,7,8,12,13,3,4,11,10,18,10
DHspV6jL,2,7,2,4,9,7,2,7,4,5,12,5
tBc5Ltsj,22,4,11,18,12,16,8,9,23,6,33,26
QhYK1Htj,0,4,3,6,12,9,2,6,2,9,12,7
4qsi3P01,7,1,5,13,12,14,2,6,18,18,15,11
ZrsbzLBF,3,7,33,8,18,8,7,8,18,6,6,12
gkzeB3OR,2,8,2,8,15,12,2,16,9,5,15,6
aA5p0zgO,3,17,12,6,9,14,6,9,8,7,15,14
93Vh8GnY,5,7,11,5,18,11,2,1,17,13,21,9
4IHteT90,3,5,5,12,12,13,3,5,9,4,12,12
p2lvwCr0,2,6,2,2,15,5,2,0,2,8,12,6
q9bGfalH,4,7,5,6,3,4,3,0,0,2,3,4
I46kobfn,10,1,1,9,15,12,3,29,2,13,15,7
mBdVaHCk,4,7,21,11,9,12,6,0,6,2,15,11
78V3dPjC,2,2,0,5,9,3,0,0,0,5,21,2
BXr7VVNB,5,6,28,18,15,17,12,3,27,18,9,14
IeWiJBev,2,3,12,10,15,11,2,5,6,7,9,11
1ZLmXNYu,0,0,0,3,3,2,0,0,0,0,3,2
NjngStLI,4,2,18,2,15,15,2,7,11,3,27,10
CzwON694,3,15,11,17,12,9,2,5,14,18,9,11
WD2LHN9E,7,21,0,5,15,11,3,11,5,13,9,7
NnEyFFdE,2,4,15,12,12,15,3,0,4,17,33,12
pe7Wuv76,9,0,19,11,24,11,8,7,18,8,21,7
lRBoSvfH,2,1,2,6,15,12,3,8,5,7,6,8
jxIVWRF7,2,8,2,7,12,10,2,18,2,4,9,7
kLkwjfvd,1,6,0,7,18,13,2,6,5,11,15,9
SWXVoYW5,4,8,2,11,15,5,3,8,2,7,12,11
uvBdk1v8,9,10,17,8,15,13,4,14,35,12,18,13
CCQhuanq,4,5,5,4,18,10,0,7,2,13,12,8
pDX7mi3K,2,16,13,3,18,8,2,5,8,11,21,7
D7tYxbCG,11,7,5,8,24,14,3,0,37,10,21,7
w73MZnEG,15,10,3,7,15,13,4,41,9,8,24,7
QFksMTRf,2,3,2,9,18,9,2,12,6,5,12,13
1md19C7M,13,5,54,7,18,17,13,4,28,9,36,9
ZFOoyjI7,4,4,5,8,12,12,3,11,10,5,12,9
2o6ZQMZJ,10,7,51,8,24,14,10,0,7,5,45,18
ZdM3u3zZ,0,14,5,7,15,8,2,11,5,6,6,13
OzqFoMYU,5,6,44,10,12,15,8,2,55,6,12,14
VsfSeT9j,0,6,2,7,9,10,4,0,2,10,21,5
aQwIz9oW,7,3,27,6,15,23,9,7,34,24,12,6
c64hLBQX,4,18,43,14,12,23,21,0,9,27,12,14
ZAuH5KZW,5,4,5,7,15,9,2,6,3,7,6,9
IPQKJIzJ,6,11,15,13,9,14,6,6,21,6,21,13
dAC4o1i3,1,7,1,7,15,4,0,5,0,9,18,4
Y4CUlwlT,2,7,16,14,30,11,12,0,14,5,12,10
